Power,Power ratio,J_solved,V_cells,V_stack,I_stack,current_T,current_SOH,L_pem_m,h2_in_o2_percent,h2_gen_rate,V_tn,Degradation_cost
13500.0,0.10000000000000041,0.1348210883011371,1.6046907540378461,77.02515619381661,17.526741479147823,333.15,1.0,8.481190120094124e-05,1.5271112408802439,0.08721448734642902,1.48916672,147.47084303042854
20250.0,0.14999999999999997,0.19887033165282736,1.631813192405952,78.3270332354857,25.853143114867557,333.15,1.0,8.481190120094124e-05,1.0378338086885694,0.12896860630198312,1.48916672,148.45920772059253
27000.0,0.20000000000000004,0.2615127740425076,1.6545742718555527,79.41956504906653,33.99666062552599,333.15,1.0,8.481190120094124e-05,0.790214640254306,0.16980562254654938,1.48916672,149.42586360790148
33750.0,0.25000000000000006,0.3229754423548847,1.6746331568487582,80.3823915287404,41.98680750613501,333.15,1.0,8.481190120094124e-05,0.6403171647245981,0.20987353638511358,1.48916672,150.37431401799697
40500.0,0.29999999999999993,0.3834092376646431,1.692808617475608,81.25481363882919,49.8432008964036,333.15,1.0,8.481190120094124e-05,0.5396613201235896,0.24927072121122704,1.48916672,151.30688755440534
47250.0,0.3499999999999999,0.44292201683416715,1.7095820701661875,82.059939367977,57.57986218844173,333.15,1.0,8.481190120094124e-05,0.46731968927970363,0.288067489616054,1.48916672,152.22524859142354
54000.0,0.4000000000000001,0.5015951150013478,1.7252652378448505,82.81273141655282,65.20736495017522,333.15,1.0,8.481190120094124e-05,0.4127687088852164,0.32631686450579983,1.48916672,153.13065223799816
60750.0,0.45,0.559492516693306,1.7400727681964014,83.52349287342727,72.73402717012978,333.15,1.0,8.481190120094124e-05,0.37013362918559184,0.36406055781048774,1.48916672,154.0240858601623
67500.0,0.5000000000000054,0.6166662804690838,1.7541591027288428,84.19963693098445,80.16661646098089,333.15,1.0,8.481190120094124e-05,0.33587459059006136,0.401332506843865,1.48916672,154.90635279045958
74250.0,0.5499999999999999,0.6731599149322953,1.767639189082617,84.84668107596562,87.5107889411984,333.15,1.0,8.481190120094124e-05,0.30773034083000217,0.4381610751480412,1.48916672,155.7781244242926
