time,P_stack,T_stack,H2,Q_delivered,W_pump,degradation_cost,y_on,y_off,y_standby,y_cold_start,wind,price,window_H2_max,active_mode
164,0.0,352.4388087638101,0.0,0.0,0.0,37050.0,0.0,1.0,0.0,0.0,3601.693,-0.15000000000000002,62257.62480097147,1110.0
165,0.0,351.83552672951697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3601.391,-0.15000000000000002,62592.42304523749,1110.0
166,0.0,351.23894864068126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3601.794,-0.15000000000000002,62991.066845901776,1110.0
167,0.0,350.64899999999966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3601.108,-0.15000000000000002,63394.059625523834,1110.0
168,0.0,350.0656071380167,0.0,0.0,0.0,92.625,0.0,0.0,1.0,0.0,18157.4051,0.18,63835.85605297404,1110.0
169,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,387516.2073,0.18,64286.195410181994,1104.0
170,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393582.761,0.18,64741.282374057366,1104.0
171,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393565.321,0.18,64741.282374057366,1104.0
172,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393569.548,0.18,64741.282374057366,1104.0
173,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393568.344,0.18,64741.282374057366,1104.0
174,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393586.649,21.18,64741.282374057366,1104.0
175,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393583.559,21.18,64741.282374057366,1104.0
176,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393573.383,21.18,64741.282374057366,1104.0
177,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393565.251,21.18,64741.282374057366,1104.0
178,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393583.634,21.18,64741.282374057366,1104.0
179,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393299.906,21.18,64741.282374057366,1104.0
180,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389972.253,35.400000000000006,64741.282374057366,1104.0
181,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389970.344,35.400000000000006,64741.282374057366,1104.0
182,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389978.351,35.400000000000006,64741.282374057366,1104.0
183,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389981.615,35.400000000000006,64741.282374057366,1104.0
184,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,386698.573,35.400000000000006,64741.282374057366,1104.0
185,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,384203.089,35.400000000000006,64741.282374057366,1104.0
186,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,391791.309,63.929997,64741.282374057366,1104.0
187,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,391200.56,63.929997,64741.282374057366,1104.0
188,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393582.609,63.929997,64741.282374057366,1104.0
189,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,392535.716,63.929997,64741.282374057366,1104.0
190,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393530.095,63.929997,64741.282374057366,1104.0
191,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,392165.1,63.929997,64741.282374057366,1104.0
192,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393575.79,91.320003,64741.282374057366,1104.0
193,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,392514.835,91.320003,64741.282374057366,1104.0
194,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,393242.87,91.320003,64741.282374057366,1104.0
195,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389980.067,91.320003,64741.282374057366,1104.0
196,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389984.573,91.320003,64741.282374057366,1104.0
197,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389969.342,91.320003,64741.282374057366,1104.0
198,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389975.79,91.88999700000001,64741.282374057366,1104.0
199,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389978.088,91.88999700000001,64741.282374057366,1104.0
200,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,389986.342,91.88999700000001,64741.282374057366,1104.0
