time,y_on,y_off,y_standby,y_cold_start,y_cool,P,wind,Spot Price,H2,sum x,Q cooling,T,Target T,Temp difference,Delta T eff,Q net,Q limit,P_grid,z_shutdown_begin,deg_on_cost,degradation_cost
739,1.0,-0.0,-0.0,-0.0,1.0,128250.0,223776.452,15.27,412.40017956601946,1.0,3000.8045008745357,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.6201758945217,84469.87151999993,88776.45199999999,-0.0,72.64269565646262,72.64269565646262
740,1.0,-0.0,-0.0,0.0,1.0,128250.0,226460.572,15.27,412.40017956601946,1.0,3091.926726211683,314.15,298.15,16.0,16.0,3046.1110511916972,79859.51999999999,91460.57199999999,-0.0,72.64269565646265,72.64269565646265
741,1.0,-0.0,-0.0,-0.0,1.0,128250.0,239370.934,15.27,412.40017956601946,1.0,3000.8045008745357,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.6201758945217,84469.87151999993,104370.93400000001,-0.0,72.64269565646262,72.64269565646262
742,1.0,-0.0,-0.0,0.0,1.0,128250.0,253793.369,15.27,412.40017956601946,1.0,3046.111051191698,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.1110511916972,84469.87151999993,118793.369,-0.0,72.64269565646265,72.64269565646265
743,1.0,-0.0,-0.0,0.0,1.0,128250.0,266205.627,15.27,412.40017956601946,1.0,3046.111051191698,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.1110511916972,84469.87151999993,131205.62699999998,-0.0,72.64269565646265,72.64269565646265
744,1.0,-0.0,-0.0,0.0,1.0,128250.0,233449.3756,11.94,412.40017956601946,1.0,3046.111051191698,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.1110511916972,84469.87151999993,98449.3756,-0.0,72.64269565646265,72.64269565646265
745,1.0,-0.0,-0.0,0.0,1.0,128250.0,256820.276,11.94,412.40017956601946,1.0,3091.926726211683,314.15,298.15,16.0,16.0,3046.1110511916972,79859.51999999999,121820.27600000001,-0.0,72.64269565646265,72.64269565646265
746,1.0,-0.0,-0.0,-0.0,1.0,128250.0,240263.572,11.94,412.40017956601946,1.0,3000.8045008745357,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.6201758945217,84469.87151999993,105263.57199999999,-0.0,72.64269565646262,72.64269565646262
747,1.0,-0.0,-0.0,0.0,1.0,128250.0,249638.765,11.94,412.40017956601946,1.0,3091.926726211683,314.15,298.15,16.0,16.0,3046.1110511916972,79859.51999999999,114638.76500000001,-0.0,72.64269565646265,72.64269565646265
748,1.0,-0.0,-0.0,-0.0,1.0,128250.0,254622.741,11.94,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,119622.74100000001,-0.0,72.64269565646262,72.64269565646262
749,1.0,-0.0,-0.0,-0.0,1.0,128250.0,281381.254,11.94,412.40017956601946,1.0,2848.1873289225477,320.65099999999995,298.15,22.500999999999976,22.500999999999976,3046.6201758945217,99827.47151999993,146381.25400000002,-0.0,72.64269565646262,72.64269565646262
750,1.0,-0.0,-0.0,0.0,1.0,128250.0,331351.127,24.72,417.263119516242,1.0,3073.4934989950293,315.649,298.15,17.499000000000024,17.499000000000024,2920.8152801742617,84463.72848000006,196351.12699999998,-0.0,88.83208333508986,88.83208333508986
751,1.0,-0.0,-0.0,0.0,1.0,128250.0,340274.123,24.72,417.263119516242,1.0,2922.51191026322,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,205274.12300000002,-0.0,88.83208333508986,88.83208333508986
752,1.0,-0.0,-0.0,0.0,1.0,128250.0,341446.274,24.72,417.263119516242,1.0,2922.51191026322,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,206446.27399999998,-0.0,88.83208333508986,88.83208333508986
753,1.0,-0.0,-0.0,0.0,1.0,128250.0,352677.886,24.72,417.263119516242,1.0,2922.51191026322,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,217677.886,-0.0,88.83208333508986,88.83208333508986
754,1.0,-0.0,-0.0,0.0,1.0,128250.0,353342.346,24.72,417.263119516242,1.0,2922.51191026322,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,218342.34600000002,-0.0,88.83208333508986,88.83208333508986
755,1.0,-0.0,-0.0,0.0,1.0,128250.0,370004.297,24.72,417.263119516242,1.0,2769.8947383112322,320.649,298.15,22.499000000000024,22.499000000000024,2922.511910263221,99821.32848000007,235004.29700000002,-0.0,88.83208333508986,88.83208333508986
756,1.0,-0.0,-0.0,0.0,1.0,128250.0,380456.308,39.63,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,245456.30800000002,-0.0,108.62778792158986,108.62778792158986
757,1.0,-0.0,-0.0,0.0,1.0,128250.0,383757.141,39.63,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,248757.141,-0.0,108.62778792158986,108.62778792158986
758,1.0,-0.0,-0.0,0.0,1.0,128250.0,391080.772,39.63,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,256080.772,-0.0,108.62778792158986,108.62778792158986
759,1.0,-0.0,-0.0,0.0,1.0,128250.0,392249.674,39.63,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,257249.674,-0.0,108.62778792158986,108.62778792158986
760,1.0,-0.0,-0.0,-0.0,1.0,128250.0,390959.007,39.63,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,255959.00699999998,-0.0,108.62778792158984,108.62778792158984
761,1.0,-0.0,-0.0,-0.0,1.0,128250.0,390614.547,39.63,422.06291858792235,1.0,2645.8051231608106,325.649,298.15,27.499000000000024,27.499000000000024,2798.4222951127995,115178.92848000006,255614.54700000002,-0.0,108.62778792158984,108.62778792158984
762,1.0,-0.0,-0.0,-0.0,1.0,128250.0,391903.799,78.27,426.81197613250845,1.0,2522.560195004887,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,256903.799,-0.0,132.83318607052482,132.83318607052482
763,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392013.58,78.27,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257013.58000000002,-0.0,132.83318607052482,132.83318607052482
764,1.0,-0.0,-0.0,-0.0,1.0,128250.0,391671.044,78.27,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,256671.044,-0.0,132.83318607052482,132.83318607052482
765,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392457.801,78.27,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257457.80099999998,-0.0,132.83318607052482,132.83318607052482
766,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392575.67,78.27,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257575.66999999998,-0.0,132.83318607052482,132.83318607052482
767,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392568.763,78.27,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257568.76299999998,-0.0,132.83318607052482,132.83318607052482
768,1.0,-0.0,0.0,0.0,1.0,128250.0,392572.457,83.100003,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257572.457,-0.0,132.8331860705248,132.8331860705248
769,1.0,-0.0,-0.0,0.0,1.0,128250.0,392499.824,83.100003,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257499.82400000002,-0.0,132.8331860705248,132.8331860705248
770,1.0,-0.0,-0.0,0.0,1.0,128250.0,392503.13,83.100003,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257503.13,-0.0,132.8331860705248,132.8331860705248
771,1.0,-0.0,0.0,0.0,1.0,128250.0,392056.728,83.100003,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257056.728,-0.0,132.8331860705248,132.8331860705248
772,1.0,-0.0,-0.0,0.0,1.0,128250.0,392204.144,83.100003,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257204.14399999997,-0.0,132.8331860705248,132.8331860705248
773,1.0,-0.0,0.0,0.0,1.0,128250.0,391183.647,83.100003,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,256183.647,-0.0,132.8331860705248,132.8331860705248
774,1.0,-0.0,0.0,0.0,1.0,128250.0,392461.081,83.46000000000001,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257461.081,-0.0,132.8331860705248,132.8331860705248
775,1.0,-0.0,0.0,0.0,1.0,128250.0,392578.045,83.46000000000001,426.81197613250845,1.0,2826.220002557462,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,257578.04499999998,-0.0,132.8331860705248,132.8331860705248
776,1.0,-0.0,-0.0,0.0,1.0,128250.0,392551.171,83.46000000000001,426.81197613250845,1.0,2522.560195004887,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,257551.17099999997,-0.0,132.8331860705248,132.8331860705248
777,1.0,-0.0,0.0,0.0,1.0,128250.0,392565.917,83.46000000000001,426.81197613250845,1.0,2826.220002557462,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,257565.91700000002,-0.0,132.8331860705248,132.8331860705248
778,1.0,-0.0,0.0,0.0,1.0,128250.0,392582.312,83.46000000000001,426.81197613250845,1.0,2675.2384138256543,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,257582.31199999998,-0.0,132.8331860705248,132.8331860705248
779,1.0,-0.0,-0.0,0.0,1.0,128250.0,392585.702,83.46000000000001,426.81197613250845,1.0,2522.560195004887,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,257585.702,-0.0,132.8331860705248,132.8331860705248
780,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392571.378,78.179997,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257571.37800000003,-0.0,132.83318607052482,132.83318607052482
781,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392575.12,78.179997,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257575.12,-0.0,132.83318607052482,132.83318607052482
782,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392582.728,78.179997,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257582.728,-0.0,132.83318607052482,132.83318607052482
783,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392592.119,78.179997,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257592.119,-0.0,132.83318607052482,132.83318607052482
784,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392577.981,78.179997,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257577.98100000003,-0.0,132.83318607052482,132.83318607052482
785,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392574.034,78.179997,426.81197613250845,1.0,2826.220002557461,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,257574.03399999999,-0.0,132.83318607052482,132.83318607052482
786,1.0,-0.0,-0.0,0.0,1.0,128250.0,392578.789,84.120003,426.81197613250845,1.0,2675.238413825654,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,257578.789,-0.0,132.8331860705248,132.8331860705248
787,1.0,-0.0,0.0,0.0,1.0,128250.0,392579.643,84.120003,426.81197613250845,1.0,2522.560195004887,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,257579.64299999998,-0.0,132.8331860705248,132.8331860705248
788,1.0,-0.0,0.0,0.0,1.0,128250.0,392581.887,84.120003,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257581.887,-0.0,132.8331860705248,132.8331860705248
789,1.0,-0.0,0.0,0.0,1.0,128250.0,390188.262,84.120003,426.81197613250845,1.0,2826.220002557461,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,255188.262,-0.0,132.8331860705248,132.8331860705248
790,1.0,-0.0,0.0,0.0,1.0,128250.0,390627.211,84.120003,426.81197613250845,1.0,2675.238413825654,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,255627.211,-0.0,132.8331860705248,132.8331860705248
791,1.0,-0.0,0.0,0.0,1.0,128250.0,392577.253,84.120003,426.81197613250845,1.0,2522.560195004887,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,257577.25300000003,-0.0,132.8331860705248,132.8331860705248
792,1.0,-0.0,-0.0,0.0,1.0,128250.0,392570.193,84.30000000000001,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257570.19300000003,-0.0,132.83318607052485,132.83318607052485
793,1.0,-0.0,0.0,0.0,1.0,128250.0,392582.757,84.30000000000001,426.81197613250845,1.0,2673.5417837366967,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257582.75699999998,-0.0,132.83318607052485,132.83318607052485
794,1.0,-0.0,-0.0,0.0,1.0,128250.0,392586.883,84.30000000000001,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257586.88299999997,-0.0,132.83318607052485,132.83318607052485
795,1.0,-0.0,0.0,0.0,1.0,128250.0,392585.443,84.30000000000001,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257585.44300000003,-0.0,132.8331860705248,132.8331860705248
796,1.0,-0.0,-0.0,0.0,1.0,128250.0,392578.289,84.30000000000001,426.81197613250845,1.0,2826.220002557461,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,257578.289,-0.0,132.8331860705248,132.8331860705248
797,1.0,-0.0,0.0,0.0,1.0,128250.0,392571.326,84.30000000000001,426.81197613250845,1.0,2522.560195004887,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,257571.326,-0.0,132.83318607052485,132.83318607052485
798,1.0,-0.0,0.0,0.0,1.0,128250.0,392582.456,84.48,426.81197613250845,1.0,2826.220002557461,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,257582.456,-0.0,132.83318607052485,132.83318607052485
799,1.0,-0.0,0.0,0.0,1.0,128250.0,392574.064,84.48,426.81197613250845,1.0,2522.560195004887,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,257574.064,-0.0,132.83318607052485,132.83318607052485
800,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392575.868,84.48,426.81197613250845,1.0,2826.220002557461,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,257575.86800000002,-0.0,132.83318607052482,132.83318607052482
801,1.0,-0.0,-0.0,0.0,1.0,128250.0,392574.3,84.48,426.81197613250845,1.0,2675.238413825654,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,257574.3,-0.0,132.83318607052485,132.83318607052485
802,1.0,-0.0,0.0,0.0,1.0,128250.0,392575.546,84.48,426.81197613250845,1.0,2522.560195004887,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,257575.54599999997,-0.0,132.83318607052485,132.83318607052485
803,1.0,-0.0,0.0,0.0,1.0,128250.0,392580.449,84.48,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257580.44900000002,-0.0,132.8331860705248,132.8331860705248
804,1.0,-0.0,-0.0,0.0,1.0,128250.0,392585.631,84.419997,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257585.631,-0.0,132.83318607052485,132.83318607052485
805,1.0,-0.0,0.0,0.0,1.0,128250.0,392579.39,84.419997,426.81197613250845,1.0,2673.5417837366967,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257579.39,-0.0,132.8331860705248,132.8331860705248
806,1.0,-0.0,0.0,0.0,1.0,128250.0,392584.742,84.419997,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,257584.74200000003,-0.0,132.83318607052485,132.83318607052485
807,1.0,-0.0,0.0,0.0,1.0,128250.0,392572.004,84.419997,426.81197613250845,1.0,2826.220002557464,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,257572.00400000002,-0.0,132.83318607052485,132.83318607052485
808,1.0,-0.0,-0.0,0.0,1.0,128250.0,392590.087,84.419997,426.81197613250845,1.0,2675.238413825654,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,257590.087,-0.0,132.83318607052485,132.83318607052485
809,1.0,-0.0,0.0,0.0,1.0,128250.0,392582.856,84.419997,426.81197613250845,1.0,2369.9430230529006,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2675.2384138256543,145900.27151999992,257582.85600000003,-0.0,132.8331860705248,132.8331860705248
810,1.0,-0.0,0.0,0.0,1.0,128250.0,392587.113,87.0,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,257587.113,-0.0,162.43074750369306,162.43074750369306
811,1.0,-0.0,0.0,0.0,1.0,128250.0,392575.99,87.0,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,257575.99,-0.0,162.43074750369306,162.43074750369306
812,1.0,-0.0,0.0,0.0,1.0,128250.0,392592.916,87.0,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,257592.91600000003,-0.0,162.43074750369306,162.43074750369306
813,1.0,-0.0,0.0,0.0,1.0,128250.0,392578.496,87.0,431.5233179281724,1.0,2399.9655205753597,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,257578.49599999998,-0.0,162.430747503693,162.430747503693
814,1.0,-0.0,0.0,0.0,1.0,128250.0,392583.895,87.0,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257583.89500000002,-0.0,162.43074750369306,162.43074750369306
815,1.0,-0.0,0.0,0.0,1.0,128250.0,392584.789,87.0,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,257584.789,-0.0,162.43074750369306,162.43074750369306
816,1.0,-0.0,0.0,0.0,1.0,128250.0,392582.116,90.570003,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,257582.11599999998,-0.0,162.430747503693,162.430747503693
817,1.0,-0.0,0.0,0.0,1.0,128250.0,392430.899,90.570003,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,257430.89899999998,-0.0,162.430747503693,162.430747503693
818,1.0,-0.0,0.0,0.0,1.0,128250.0,392491.694,90.570003,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,257491.69400000002,-0.0,162.430747503693,162.430747503693
819,1.0,-0.0,0.0,0.0,1.0,128250.0,392574.378,90.570003,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,257574.37800000003,-0.0,162.43074750369306,162.43074750369306
820,1.0,-0.0,0.0,0.0,1.0,128250.0,392574.185,90.570003,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,257574.185,-0.0,162.43074750369303,162.43074750369303
821,1.0,-0.0,0.0,0.0,1.0,128250.0,392575.737,90.570003,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,257575.73700000002,-0.0,162.43074750369306,162.43074750369306
822,1.0,-0.0,0.0,0.0,1.0,128250.0,392583.657,91.94999999999999,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,257583.657,-0.0,162.43074750369303,162.43074750369303
823,1.0,-0.0,0.0,0.0,1.0,128250.0,392581.024,91.94999999999999,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,257581.02399999998,-0.0,162.43074750369306,162.43074750369306
824,1.0,-0.0,0.0,0.0,1.0,128250.0,392584.455,91.94999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257584.45500000002,-0.0,162.43074750369306,162.43074750369306
825,1.0,-0.0,-0.0,0.0,1.0,128250.0,392577.453,91.94999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257577.45299999998,-0.0,162.43074750369306,162.43074750369306
826,1.0,-0.0,0.0,0.0,1.0,128250.0,392587.29,91.94999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257587.28999999998,-0.0,162.43074750369306,162.43074750369306
827,1.0,-0.0,-0.0,0.0,1.0,128250.0,392581.563,91.94999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257581.56300000002,-0.0,162.43074750369306,162.43074750369306
828,1.0,-0.0,0.0,0.0,1.0,128250.0,392579.74,90.659997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257579.74,-0.0,162.43074750369306,162.43074750369306
829,1.0,-0.0,0.0,0.0,1.0,128250.0,392596.572,90.659997,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,257596.572,-0.0,162.43074750369306,162.43074750369306
830,1.0,-0.0,0.0,0.0,1.0,128250.0,392582.18,90.659997,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,257582.18,-0.0,162.43074750369306,162.43074750369306
831,1.0,-0.0,0.0,0.0,1.0,128250.0,392367.229,90.659997,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,257367.229,-0.0,162.43074750369306,162.43074750369306
832,1.0,-0.0,0.0,0.0,1.0,128250.0,389422.831,90.659997,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,254422.831,-0.0,162.43074750369306,162.43074750369306
833,1.0,-0.0,0.0,0.0,1.0,128250.0,389971.003,90.659997,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,254971.00300000003,-0.0,162.430747503693,162.430747503693
834,1.0,-0.0,0.0,0.0,1.0,128250.0,392573.55,88.44,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,257573.55,-0.0,162.430747503693,162.430747503693
835,1.0,-0.0,0.0,0.0,1.0,128250.0,392580.296,88.44,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,257580.29599999997,-0.0,162.430747503693,162.430747503693
836,1.0,-0.0,0.0,0.0,1.0,128250.0,392583.181,88.44,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257583.18099999998,-0.0,162.43074750369306,162.43074750369306
837,1.0,-0.0,0.0,0.0,1.0,128250.0,392582.732,88.44,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257582.73200000002,-0.0,162.430747503693,162.430747503693
838,1.0,-0.0,0.0,0.0,1.0,128250.0,392585.763,88.44,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257585.76299999998,-0.0,162.430747503693,162.430747503693
839,1.0,-0.0,0.0,0.0,1.0,128250.0,392577.538,88.44,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257577.538,-0.0,162.43074750369306,162.43074750369306
840,1.0,-0.0,0.0,0.0,1.0,128250.0,392588.79,87.0,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,257588.78999999998,-0.0,162.43074750369306,162.43074750369306
841,1.0,-0.0,0.0,0.0,1.0,128250.0,392586.001,87.0,431.5233179281724,1.0,2399.9655205753597,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,257586.001,-0.0,162.43074750369306,162.43074750369306
842,1.0,-0.0,0.0,0.0,1.0,128250.0,392579.865,87.0,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257579.865,-0.0,162.43074750369306,162.43074750369306
843,1.0,-0.0,0.0,0.0,1.0,128250.0,392587.468,87.0,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,257587.468,-0.0,162.43074750369306,162.43074750369306
844,1.0,-0.0,0.0,0.0,1.0,128250.0,392583.951,87.0,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,257583.951,-0.0,162.43074750369306,162.43074750369306
845,1.0,-0.0,0.0,0.0,1.0,128250.0,392580.305,87.0,431.5233179281724,1.0,2552.582692527345,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2552.643739396125,130542.67151999992,257580.305,-0.0,162.43074750369306,162.43074750369306
